PDXDC1	0	0	1
LZIC	0	0	0
NAA60	1	0	1
FAM69A	0	0	0
MIR5697	0	0	0
ABCB1	0	0	0
TCOF1	0	0	0
PPRC1	0	0	0
CYP19A1	0	0	0
TCAF2	0	0	0
ADAMTS13	0	0	0
RNU6-2	0	0	0
ZBTB25	0	0	0
FOPNL	0	0	0
CX3CL1	0	0	0
SNRPE	0	0	0
PGD	0	0	0
TCEB3C	0	0	0
SLC8A3	0	0	0
KRTAP10-6	0	0	0
KRTAP10-4	0	0	0
GRM8	0	0	0
ARNT	0	0	0
GNL3	0	0	0
PIGW	0	0	0
PSD3	0	0	0
SEPT9	0	0	0
C1orf127	0	0	0
LOC101927151	0	0	0
RARS2	0	0	0
FKBP2	0	0	0
BORCS5	0	0	0
SRL	0	0	0
ZEB1	0	0	0
ANOS1	0	0	0
LINC02032	0	0	0
LINC01460	0	0	0
LINC02520	0	0	0
CALCA	0	0	0
MFAP3L	0	0	0
CD55	0	0	0
CLEC7A	0	0	0
USH1C	0	0	0
MIR4691	0	0	0
RGN	0	0	0
DISP3	0	0	0
POLD4	0	0	0
MLIP	0	0	0
REPS1	0	0	0
GLIPR2	0	0	0
POLR3G	0	0	0
PSMD10	0	0	0
UNC5B	0	0	0
CSMD2	0	0	0
C1orf167	0	0	0
LOC285804	0	0	0
ZSCAN5A	0	0	0
MIR4646	0	0	0
UMPS	0	0	0
GAGE12I	0	0	0
AP2S1	0	0	0
ANAPC11	0	0	0
EPHA7	0	0	0
TTC23	0	0	0
CST3	1	0	1
JPT1	0	0	0
APOC4	0	0	0
APLP2	0	0	0
LOC101593348	0	0	0
LILRA1	0	0	0
WIPI2	0	0	0
VPS29	0	0	0
GNRHR2	0	0	0
RNVU1-19	0	0	0
MLPH	0	0	0
SERGEF	0	0	0
CNIH4	0	0	0
LINC01138	0	0	0
LOC100101148	0	0	0
NUDT4P2	0	0	0
EPHB6	0	0	0
LYPLAL1	0	0	0
TSEN15	0	0	0
FAM72A	0	0	0
SLC12A4	0	0	0
LOC100996349	0	0	0
PRAMEF12	0	0	0
SCAND1	0	0	0
SCLY	0	0	0
PRAMEF11	0	0	0
HNRNPCL1	0	0	0
PRAMEF4	0	0	0
PRAMEF8	0	0	0
PRAMEF7	0	0	0
PRAMEF9	0	0	0
PRAMEF27	0	0	0
PRAMEF18	0	0	0
PRAMEF22	0	0	0
EN2	0	0	0
PRAMEF26	0	0	0
PRAG1	0	0	0
PRAMEF36P	0	0	0
PRAMEF34P	0	0	0
PDE2A	0	0	0
GSTT2B	0	0	0
PRAMEF15	0	0	0
PRAMEF14	0	0	0
PRAMEF13	0	0	0
PRAMEF19	0	0	0
TEX36	0	0	0
SUCLA2	0	0	0
METTL23	0	0	0
ASH2L	0	0	0
RGS3	0	0	0
AMIGO3	0	0	0
NR1D2	0	0	0
GAGE8	0	0	0
TMPRSS15	0	0	0
FN1	2	0	2
KIF1B	0	0	0
ECE2	0	0	0
CD58	0	0	0
SPG20	0	0	0
SLC25A35	0	0	0
TMEM51	0	0	0
ZNF771	0	0	0
DOC2A	0	0	0
FHAD1	0	0	0
BCKDK	0	0	0
SH3GL3	0	0	0
LRRC28	0	0	0
NET1	0	0	0
THAP9-AS1	0	0	0
MRVI1-AS1	0	0	0
NABP1	0	0	0
VTCN1	0	0	0
FKBP14	0	0	0
PAF1	0	0	0
HOXB-AS3	0	0	0
CERS5	0	0	0
C1orf43	0	0	0
SPPL2B	1	0	1
ELK1	1	0	1
MALL	0	0	0
GLI2	0	0	0
FLJ37453	0	0	0
RIN2	0	0	0
LAX1	0	0	0
BIN1	0	0	0
CNBP	0	0	0
ZIC1	0	0	0
PWAR1	0	0	0
SLC9A6	0	0	0
PRR20D	0	0	0
CSGALNACT1	0	0	0
ORC5	0	0	0
ORC4	0	0	0
OGDH	0	0	0
TSLP	0	0	0
CSF2RA	0	0	0
NACA	0	0	0
SDHC	2	0	2
SZRD1	0	0	0
PEX11B	0	0	0
RSBN1L	0	0	0
TJAP1	0	0	0
CROCCP3	0	0	0
LINC01783	0	0	0
MIR3147	0	0	0
HIST1H4D	0	0	0
MIR503HG	0	0	0
ZNF271P	0	0	0
XPA	0	0	0
PRDM11	0	0	0
PYCR1	0	0	0
LOC102724562	0	0	0
MIR548T	0	0	0
LINC01918	0	0	0
SLC25A5-AS1	0	0	0
LOC105369921	0	0	0
CROCC	0	0	0
KCNAB2	0	0	0
SLC9A3	0	0	0
LAIR1	0	0	0
FHL5	0	0	0
NHSL1	2	0	2
EXOC3	0	0	0
CTRC	0	0	0
EVL	0	0	0
TRIM16	0	0	0
MRPL3	0	0	0
PALM2-AKAP2	0	0	0
SLITRK4	0	0	0
DDIT3	0	0	0
FAM46C	0	0	0
ESRP1	0	0	0
ARHGEF10L	0	0	0
MSMP	0	0	0
RARG	0	0	0
AURKAIP1	0	0	0
MREG	0	0	0
ACSM5	0	0	0
IQCK	0	0	0
ZNF33B	0	0	0
ALOX5	0	0	0
LOC101929592	0	0	0
QRSL1	0	0	0
KLHDC7A	0	0	0
GAGE5	0	0	0
SMAD5	0	0	0
AP2A2	0	0	0
ZSCAN31	1	0	1
TNNT2	0	0	0
NOLC1	0	0	0
RERG	0	0	0
UGGT2	0	0	0
LINC00933	0	0	0
FAM109A	0	0	0
CIC	2	0	2
SELENON	0	0	0
ACTR3B	0	0	0
NAV1	0	1	0
CACNA1F	0	0	0
SLC38A3	0	0	0
NKX3-1	0	0	0
TRIM33	0	0	0
TATDN3	0	0	0
TWF2	0	0	0
IFFO1	0	0	0
PPP4C	0	0	0
TFF1	0	0	0
TFAP2C	0	0	0
PQLC2	0	0	0
PCK2	1	0	1
CACNA1E	0	0	0
APOC1P1	0	0	0
LYRM2	0	0	0
RPS14P3	0	0	0
PCSK6	1	0	1
CYP4F3	2	0	2
RBKS	0	0	0
RPL28	0	0	0
ZNF879	0	0	0
PDE8B	0	0	0
PSG9	0	0	0
CBLB	0	0	0
C1orf54	0	0	0
LOC101927027	0	0	0
C20orf196	0	0	0
VWA5B1	0	0	0
DNAJB8-AS1	0	0	0
LOC285626	0	0	0
YY1	0	0	0
SLC7A14	0	0	0
SLC38A6	0	0	0
ZNF77	0	0	0
SRGAP2-AS1	0	0	0
XXYLT1-AS1	0	0	0
KIF17	0	0	0
SH2D5	0	0	0
TOX2	0	0	0
EIF4G3	0	0	0
FBRSL1	0	0	0
ZNF736	0	0	0
TRA2A	0	0	0
ALDH1A3	0	0	0
MIR3927	0	0	0
ZNF488	0	0	0
IFNL3	0	0	0
FAM181A	0	0	0
SPRY1	0	0	0
ABCC13	0	0	0
HSD17B7P2	0	0	0
AMD1	0	0	0
JAK1	0	0	0
CFAP44	0	0	0
BEX2	0	0	0
SCMH1	0	0	0
PTBP2	0	0	0
NUMBL	0	0	0
DGKI	0	0	0
DNAJB4	0	0	0
LDLRAD2	0	0	0
IQCE	0	0	0
MAST4	0	0	0
TIMM9	0	0	0
FCN1	0	0	0
PIK3C2B	0	0	0
PAX3	0	0	0
SLC22A5	0	0	0
S100A3	0	0	0
RYK	0	0	0
RHCG	0	0	0
MIR7705	0	0	0
MIR7704	0	0	0
SLC25A51	0	0	0
L3MBTL4-AS1	0	0	0
B4GALT2	0	0	0
WDR19	0	0	0
CERCAM	0	0	0
PYCARD-AS1	0	0	0
SLC39A7	0	0	0
RIPPLY3	0	0	0
NPY5R	0	0	0
NUP214	0	0	1
STARD10	0	0	0
ADAMTS9-AS2	0	0	0
CCDC32	0	0	0
CAST	0	0	0
MTHFR	0	0	0
MTHFD1	0	0	0
MIR7153	0	0	0
MYO7A	0	0	0
HMOX2	0	0	0
ABLIM3	0	0	0
SMIM1	0	0	0
TTC14	0	0	0
USP9Y	0	0	0
CCDC47	0	0	0
ZNF436-AS1	0	0	0
COX7A2	0	0	0
KDM5C	0	0	0
ZNF443	0	0	0
MPZL2	0	0	0
LOC101926963	0	0	0
PDE1C	0	0	0
TTTY3B	0	0	0
SCGN	0	0	0
SPDYE2B	0	0	0
TRIM40	0	0	0
PXK	0	0	0
SPRY3	0	0	0
WWP2	1	0	1
MIR378F	0	0	0
EGF	0	0	0
ERVV-2	0	0	0
FAM214A	1	0	1
CHST1	0	0	0
GH1	0	0	0
SRSF10	0	0	0
CMIP	0	0	0
C9orf64	0	0	0
SPATS2	0	0	0
RPS6KL1	0	0	0
EFHC2	0	0	0
LINC02232	0	0	0
APOL4	0	0	0
CD300LG	0	0	0
CMTM1	0	0	0
SLCO4C1	0	0	0
MAP3K7	0	0	0
PLEKHS1	0	0	0
C1QL2	0	0	0
C11orf57	0	0	0
RGS6	0	0	0
DUSP19	0	0	0
ASB10	0	0	0
FAM222B	0	0	0
RTEL1	0	0	0
FAM184A	0	0	0
GRTP1	0	0	0
PRAC2	0	0	0
BLOC1S2	0	0	0
NUDT13	0	0	0
LOC105370941	0	0	0
LOC101928000	0	0	0
LOC285095	0	0	0
ADGRF3	0	0	0
LOC102723471	0	0	0
IRAK4	0	0	0
SHTN1	0	0	0
RCAN3	0	0	0
LINC01449	0	0	0
DBNDD1	0	0	0
IL1R1	0	0	0
DGCR6	0	0	0
ZSCAN30	0	0	0
CBSL	0	0	0
HESX1	0	0	0
SAP30	0	0	0
VCX2	0	0	0
LOC101928583	0	0	0
TBC1D8-AS1	0	0	0
LOC101929882	0	0	0
LINC01991	0	0	0
LOC105373185	0	0	0
LINC02001	0	0	0
MYB	0	0	0
LOC101928389	0	0	0
LINC02049	0	0	0
LOC101927877	0	0	0
LOC101926968	0	0	0
PCMT1	0	0	0
NR1H3	0	0	0
RCAN2	0	0	0
ADRB2	0	0	0
SGCA	0	0	0
LOC102724064	0	0	0
CDH15	0	0	0
NMRAL1	0	0	0
LRCH2	0	0	0
TMEM57	0	0	0
SEC61A2	0	0	0
LDLRAP1	0	0	0
NUMA1	0	0	0
KCNC4	0	0	0
SPTBN1	1	0	1
LHFPL5	0	0	0
LOC646471	0	0	0
HIST3H3	0	0	0
ACOX2	1	0	1
SEMA5A	0	0	0
CHST10	0	0	0
PAQR7	0	0	0
FAM212A	0	0	0
MIR3167	0	0	0
DOCK7	0	0	0
WDR20	0	0	0
WRAP53	0	0	0
ELOC	0	0	0
DSEL	0	0	0
PCGF6	0	0	0
TSSC4	0	0	0
KIF2C	0	0	0
TTC39A	0	0	0
LOC101927354	0	0	0
CEP85	0	0	0
SKA2	0	0	0
ACSM2B	0	0	0
ARPIN	0	0	0
STAU1	0	0	0
C2orf81	0	0	0
FNDC1	0	0	0
PELI3	0	0	0
CCDC121	0	0	0
SCRN3	0	0	0
LOC101929541	0	0	0
LOC101928324	0	0	0
ABLIM1	0	0	0
INTS3	1	0	1
RGR	0	0	0
MTF1	0	0	0
POP1	0	0	0
PRSS12	0	0	0
SYNGR1	0	0	0
MAML3	0	0	0
GPR39	0	0	0
GPER1	0	0	0
MIR4668	0	0	0
MIR4667	0	0	0
KLK15	0	0	0
CCDC12	0	0	0
HEMK1	3	0	3
TMEM222	0	0	0
ACTG1P20	0	0	0
SATB2	0	0	0
ELK3	0	0	0
TLE1	0	0	0
ELAVL2	0	0	0
SNAP29	0	0	0
B4GALT6	0	0	0
CREM	0	0	0
RTL1	0	0	0
MAZ	0	0	0
TOP1MT	0	0	0
DYSF	0	0	0
SH3BP2	0	0	0
ABCD3	0	0	0
IL12A	0	0	0
CUL4B	0	0	0
VSTM2A	0	0	0
EFTUD2	0	0	0
HRH3	0	0	0
SIGLEC5	0	0	0
HOXA2	0	0	0
HIVEP2	0	0	0
HIST1H2BK	0	0	0
SNORD114-17	0	0	0
THEMIS2	0	0	0
POLR2K	0	0	0
GFRA2	0	0	0
HTR1D	0	0	0
SPOCD1	0	0	0
PRPSAP2	0	0	0
MAPKAPK3	0	0	0
EML3	0	0	0
PSD2	0	0	0
MAN2C1	0	0	0
ELMOD1	0	0	0
IL1RAPL2	0	0	0
MUC15	0	0	0
CARD8	0	0	0
ADGRG1	0	0	0
DLG4	0	0	0
RIIAD1	0	0	0
RIMBP3B	0	0	0
MID1	0	0	0
MAPK9	0	0	0
DPH1	0	0	0
SNORD50A	0	0	0
SNORD114-1	0	0	0
RNU11	0	0	0
SDHA	0	0	0
C16orf70	0	0	0
EIF4ENIF1	0	0	0
SLC41A3	0	0	0
FAM159B	0	0	0
MYBPC3	0	0	0
CCR3	0	0	0
P4HTM	0	0	0
ACKR4	0	0	0
SOX30	0	0	0
MBD1	0	0	0
PGAP2	0	0	0
KLF11	0	0	0
PFKP	0	0	0
SIN3A	0	0	0
DRICH1	0	0	0
LONP1	0	0	0
LOC100506730	0	0	0
SATB1	1	0	1
SUMF2	1	0	1
DGKA	0	0	0
SNORD103A	0	0	0
SNORD103B	0	0	0
SNORD103C	0	0	0
LRRC4	0	0	0
SNRPN	0	0	0
CEP295NL	0	0	0
MPDZ	0	0	0
PIM1	0	0	0
RANBP6	0	0	0
TNIP1	0	0	0
YWHAQ	0	0	0
ATP6V1C1	0	0	0
ARAF	0	0	0
UPF3A	0	0	0
FREM1	0	0	0
EML1	0	0	0
REM1	0	0	0
CAPN1	0	0	0
OTOGL	0	0	0
ALDH3A2	0	0	0
ZNF302	0	0	0
ARHGEF10	0	0	0
PES1	0	0	0
GLS2	0	0	0
NEFH	0	0	0
RET	0	0	0
HOXD8	0	0	0
PLEKHA5	0	0	0
PNMT	0	0	0
REEP2	0	0	0
SELENOH	0	0	0
ZNF620	0	0	0
BIRC2	0	0	0
MIR5585	0	0	0
HSPH1	0	0	0
ADAM19	0	0	0
CMTM3	0	0	0
PANO1	0	0	0
ZNF268	0	0	0
SMILR	0	0	0
GBAT2	0	0	0
XLOC_007697	0	0	0
LOC105372441	0	0	0
XACT	0	0	0
AGAP1-IT1	0	0	0
FAM224B	0	0	0
LOC407835	0	0	0
UHRF1	0	0	0
DYNC2LI1	0	0	0
MRPL4	0	0	0
NEDD4L	0	0	0
GGT1	0	0	0
CCNO	0	0	0
MAP7	0	0	0
MRPS27	0	0	0
ZBTB8A	0	0	0
ATRIP	0	0	0
ZNF229	0	0	0
ARPP21	0	0	0
GPR161	0	0	0
AGTR1	0	0	0
PCDHA6	0	0	0
ZSCAN18	0	0	0
TCP11L1	0	0	0
CLCN6	0	0	0
KIAA1522	0	0	0
NDUFA10	0	0	0
LINC02293	0	0	0
LINC02288	0	0	0
LINC02289	0	0	0
AANAT	0	0	0
LINC01658	0	0	0
ERBB2	0	0	0
AK2	0	0	0
GRIN2C	0	0	0
GALNT14	0	0	0
MUC16	0	0	0
PCNP	0	0	0
TSPY1	0	0	0
PROP1	0	0	0
LOC101928132	0	0	0
LINC01736	0	0	0
LOC101927895	0	0	0
TMEM95	0	0	0
SPATS2L	0	0	0
ERAP1	0	0	0
GRIA1	0	0	0
FAM90A25P	0	0	0
SEMA4F	0	0	0
TCEANC2	0	0	0
SGMS2	0	0	0
MIR3116-1	0	0	0
TMEM53	0	0	0
TNFAIP8L2	0	0	0
ARMT1	0	0	0
CCDC134	0	0	0
FBXL6	0	0	0
ADIPOR2	0	0	0
C10orf76	0	0	0
SLC52A2	0	0	0
CDC73	0	0	0
DNAJC18	0	0	0
DNM3	0	0	0
FAM53C	0	0	0
PCBP1-AS1	0	0	0
MIR552	0	0	0
SOAT2	0	0	0
CDK11B	0	0	0
SMIM12	0	0	0
LOC653160	0	0	0
TSC22D1	0	0	0
DYNLRB1	0	0	0
ZMYM1	0	0	0
TASP1	0	0	0
CFAP20	0	0	0
TSPO	0	0	0
KYNU	0	0	0
BNIP1	0	0	0
FAM178B	0	0	0
LILRA3	0	0	0
CAND2	0	0	0
UBE2I	0	0	0
G3BP2	0	0	0
ATP1B2	0	0	0
FAM114A2	0	0	0
RAC3	0	0	0
ZDHHC7	0	0	0
SIPA1L3	0	0	0
CLSTN3	0	0	0
HOXA1	0	0	0
COL13A1	0	0	0
DEC1	0	0	0
CXXC5	0	0	0
MAPK10	0	0	0
DET1	0	0	0
ENKUR	0	0	0
BFSP1	0	0	0
EIF1AY	0	0	0
ADGRE2	0	0	0
TTC17	0	0	0
NEK11	0	0	0
ATP7A	0	0	0
SH3D21	0	0	0
MYO1A	0	0	0
TMEM67	0	0	0
STK40	0	0	0
PROSER1	0	0	0
RAI1	0	0	0
FGF14	0	0	0
FAM120B	0	0	0
FBN3	0	0	0
MIR1825	0	0	0
BOLA3-AS1	0	0	0
UNC45A	0	0	0
GLUD1	0	0	0
CIDEC	0	0	0
RNF11	0	0	0
ASMTL-AS1	0	0	0
DEFA10P	0	0	0
IGLL3P	0	0	0
YWHAEP1	0	0	0
EPN2-IT1	0	0	0
PTPRK	0	0	0
HMGA1	0	0	0
ZNF57	0	0	0
NAPSA	0	0	0
PPFIBP1	0	0	0
BTN2A2	0	0	0
HIP1	2	0	2
FDFT1	0	0	0
GCDH	0	0	0
TFPI2	0	0	0
NECTIN3	0	0	0
FSD1	0	0	0
CLCN5	0	0	0
LGMN	0	0	0
ABCC3	0	0	0
RPS6KA2	0	0	0
COX7A2L	0	0	0
DUSP4	0	0	0
DPH2	0	0	0
FCGBP	0	0	0
SHF	0	0	0
ENTPD5	0	0	0
SPATA31A7	0	0	0
MIR3135A	0	0	0
LINC01343	0	0	0
MIR4307	0	0	0
MIR4318	0	0	0
MIR4320	0	0	0
MIR4319	0	0	0
MIR4308	0	0	0
MIR4310	0	0	0
MIR4317	0	0	0
MIR4311	0	0	0
EEF2KMT	0	0	0
DCTN2	0	0	0
MVP	1	0	1
RAD23B	0	0	0
FEZ1	0	0	0
PEX19	0	0	0
TOM1	0	0	0
KIAA0754	1	0	1
LINC01247	0	0	0
LOC101929282	0	0	0
ETS1	0	0	0
CCNYL1	0	0	0
BDNF	0	0	0
IFNA21	0	0	0
IFNA14	0	0	0
LOC101929516	0	0	0
SNORD114-12	0	0	0
SLC4A7	0	0	0
EPS8	0	0	0
POU6F2	0	0	0
GPLD1	0	0	0
SCML2	0	0	0
GPSM1	0	0	0
CD22	0	0	0
NOTCH2	0	0	0
KLRG1	0	0	0
SNAI3	0	0	0
LRRTM1	0	0	0
LOC102724452	0	0	0
LOC105370954	0	0	0
OCA2	0	0	0
AKAP8L	0	0	0
MIR124-2HG	0	0	0
RAB24	0	0	0
KIAA1191	0	0	0
SAMD12	0	0	0
PHPT1	0	0	0
NR2F1-AS1	0	0	0
COX20	0	0	0
ACAD11	0	0	0
PPP6C	0	0	0
ATP2C1	0	0	0
ADGRB2	0	0	0
SDHD	0	0	0
LINC02375	0	0	0
EYS	0	0	0
DMTN	0	0	0
MRPS31	0	0	0
AP3S2	0	0	0
CD96	0	0	0
CTDSPL	0	0	0
CTNNA1	0	0	0
RRP8	0	0	0
APOBR	0	0	0
CMTR2	0	0	0
CPPED1	0	0	0
NFYC-AS1	0	0	0
MUC7	0	0	0
CLEC4M	0	0	0
VMO1	2	2	0
EDEM2	0	0	0
NOP16	0	0	0
NCK2	0	0	0
MYOM2	0	0	0
DCAF6	0	0	0
MIR30C1	0	0	0
ABHD18	0	0	0
CTHRC1	0	0	0
ARL11	0	0	0
HELLS	0	0	0
TBC1D20	0	0	0
ART5	0	0	0
LINC01314	0	0	0
SLC25A21	0	0	0
BRD2	0	0	0
TRIM34	0	0	0
SULT1B1	0	0	0
RNF19B	0	0	0
SCO2	0	0	0
GSDMB	0	0	0
EGFL6	0	0	0
SHMT2	0	0	0
LINC01813	0	0	0
NPC1L1	0	0	0
IFI27	0	0	0
MIR8062	0	0	0
SMAD2	0	0	0
PCNA	0	0	0
NAIF1	0	0	0
FOXJ3	0	0	0
BHLHE23	0	0	0
FAM234B	0	0	0
GPSM3	0	0	0
PPCS	0	0	0
ATE1	0	0	0
CCDC30	0	0	0
TRADD	0	0	0
EIF2A	0	0	0
LINC02294	0	0	0
LINC01215	0	0	0
LINC01522	0	0	0
LOC100506125	0	0	0
NKAIN3	0	0	0
AFM	3	0	3
MS4A6A	0	0	0
FCER2	0	0	0
LOC339539	0	0	0
MTHFD2	0	0	0
ZNF571-AS1	0	0	0
FAM25C	0	0	0
RASA3	0	0	0
SRSF11	0	0	0
THOC6	0	0	0
M1AP	0	0	0
C1orf210	0	0	0
NOS1	0	0	0
C2orf76	0	0	0
ADAMTS4	1	0	1
ZNF345	0	0	0
SLC14A2	0	0	0
MED8	0	0	0
SNRNP25	0	0	0
WNT10B	0	0	0
ASIP	0	0	0
ESR1	0	0	0
SLC4A3	0	0	0
TNR	0	0	0
CDH23	0	0	0
DLGAP1	0	0	0
L3MBTL1	0	0	0
MCM3AP	0	0	0
ZBTB20	1	0	1
ZFYVE16	0	0	0
ANAPC16	0	0	0
PMF1-BGLAP	0	0	0
CYP3A5	3	0	3
SRMS	0	0	0
DYNLRB2	0	0	0
PTPRN2	0	0	0
PHYKPL	0	0	0
ODF2	0	0	0
C1QTNF1	0	0	0
MAN1B1	0	0	0
IRF4	0	0	0
GATAD1	0	0	0
LOC101929579	0	0	0
LOC102724652	0	0	0
RWDD2B	0	0	0
SETDB2-PHF11	0	0	0
HDAC7	0	0	0
CR1	0	0	0
SBF1	0	0	0
BET1L	0	0	0
PIPOX	0	0	0
C11orf68	0	0	0
PRDM2	0	0	0
LMO3	0	0	0
HMBOX1	0	0	0
EPHA3	0	0	0
GRM5-AS1	0	0	0
EPN2-AS1	0	0	0
CCNT2-AS1	0	0	0
PPIE	0	0	0
DGKZ	0	0	0
CENPL	0	0	0
KNSTRN	0	0	0
TRIM35	0	0	0
HMG20A	0	0	0
MCRIP1	0	0	0
ABCA8	0	0	0
SUZ12	0	0	0
ERI3-IT1	0	0	0
SPATA8-AS1	0	0	0
