ID	ActiveDriverWGS	MutSig2CV_NC	NBR	oncodrivefml
enhancers::chr10:102067000-102068600::NA::NA	0.436260852603094	0.9957330048642534	0.70800870198295	0.25746
enhancers::chr10:102137200-102138200::NA::NA	0.216475203273701	0.16463231388729005	0.0702044879009364	0.69616
enhancers::chr10:102162200-102163800::NA::NA	1	0.9994361247179271	1	NA
enhancers::chr10:102172600-102173800::NA::NA	0.933293096952188	0.09045838402817336	0.927659659329132	0.99928
enhancers::chr10:102184600-102185400::NA::NA	0.420297998932462	0.02667109472288702	0.749687549854466	0.11033
enhancers::chr10:102261000-102261600::NA::NA	0.323498165882837	0.9999970496008574	0.706040219731076	0.81578
enhancers::chr10:102309800-102310400::NA::NA	0.674041251168261	0.9997987084088673	0.887671273613804	0.63159
enhancers::chr10:102446800-102447600::NA::NA	1	0.9999999999999998	1	NA
enhancers::chr10:102690000-102690600::NA::NA	1	0.9996218715826022	1	NA
enhancers::chr10:102703200-102704000::NA::NA	1	0.9945719190446123	1	NA
enhancers::chr10:102727200-102728600::NA::NA	1	0.9985814235024832	1	NA
enhancers::chr10:102795600-102797600::NA::NA	0.597563746329569	0.004514504203216945	0.766296443878083	0.99638
enhancers::chr10:103026200-103027600::NA::NA	0.708583358399838	0.9998588926730284	0.752278290848099	0.032
enhancers::chr10:103253200-103255600::NA::NA	1	0.9990443635427931	1	NA
enhancers::chr10:103267000-103267600::NA::NA	1	1.0	1	NA
enhancers::chr10:103288600-103290000::NA::NA	0.442769449459967	0.9921713842997606	0.270627135680882	0.13413
enhancers::chr10:103296200-103297600::NA::NA	1	0.99995814978379	1	NA
enhancers::chr10:103309800-103310800::NA::NA	0.342883003200478	0.08588037753858321	0.679982595301509	0.95139
enhancers::chr10:103366600-103369800::NA::NA	1	0.9997540985488824	1	NA
enhancers::chr10:103419800-103421200::NA::NA	1	0.9999712924607599	1	NA
enhancers::chr10:103428000-103429000::NA::NA	1	0.994710720837245	1	NA
enhancers::chr10:103431800-103432800::NA::NA	1	0.9999712924607599	1	NA
enhancers::chr10:103557200-103560000::NA::NA	0.304821321728575	0.5002275989634013	0.578092238850514	0.22106
enhancers::chr10:103666000-103667800::NA::NA	0.385776457455399	0.16944746933077026	0.14160306651257	0.06075
enhancers::chr10:103679000-103680800::NA::NA	1	0.9968374447775347	1	NA
enhancers::chr10:103696600-103703200::NA::NA	1	0.9926007333585884	1	NA
enhancers::chr10:103715600-103716600::NA::NA	0.627504175689593	0.9926007333585884	0.826983669352914	0.90953
enhancers::chr10:103767400-103768200::NA::NA	1	0.9905110228023477	1	NA
enhancers::chr10:103864200-103867000::NA::NA	1	0.9948172428091442	1	NA
enhancers::chr10:103869600-103870400::NA::NA	1	0.9999148909182708	1	NA
enhancers::chr10:10387400-10388200::NA::NA	1	1.0	1	NA
enhancers::chr10:103916800-103918000::NA::NA	0.00915504278482341	0.27641008307186554	0.131325554078074	0.95483
enhancers::chr10:103919000-103919600::NA::NA	1	0.9999778135165797	1	NA
enhancers::chr10:103923200-103924000::NA::NA	1	0.9999778135165797	1	NA
enhancers::chr10:104100800-104104200::NA::NA	0.899231451088745	0.9998889384943221	0.934684223877359	0.86671
enhancers::chr10:104126000-104128200::NA::NA	0.0834115675910658	0.9900244045787745	0.282239775073045	0.44961
enhancers::chr10:104138400-104139200::NA::NA	1	0.9998889384943221	1	NA
enhancers::chr10:104186800-104187400::NA::NA	1	0.9999814890079669	1	NA
enhancers::chr10:104244800-104246200::NA::NA	1	0.999965159003351	1	NA
enhancers::chr10:104370400-104374000::NA::NA	1	0.9903504077227208	1	NA
enhancers::chr10:104451400-104452000::NA::NA	0.182900661931099	0.024012575466489043	0.597872459175322	0.93992
enhancers::chr10:104570800-104571400::NA::NA	1	0.9999920672816843	1	NA
enhancers::chr10:104659400-104660600::NA::NA	1	0.9999776630999488	1	NA
enhancers::chr10:104724200-104725800::NA::NA	0.583805251038665	0.990076420911314	0.82722941649351	0.65219
enhancers::chr10:104757600-104758400::NA::NA	1	0.990076420911314	1	NA
enhancers::chr10:104773000-104773600::NA::NA	0.424373728673318	0.16727593508883912	0.719520712130993	0.59563
enhancers::chr10:104780800-104783400::NA::NA	0.888446373753462	0.999739313300892	0.947652020744324	0.97887
enhancers::chr10:104786000-104787400::NA::NA	1	0.9989794597275162	1	NA
enhancers::chr10:104841400-104844200::NA::NA	1	0.9999783763702986	1	NA
enhancers::chr10:104927400-104931800::NA::NA	0.319440370361989	0.013948528414965789	0.653776016244539	0.64796
enhancers::chr10:104975400-104976800::NA::NA	1	0.9999568600292829	1	NA
enhancers::chr10:104986400-104993800::NA::NA	0.637672208666414	0.07545465537968404	0.791514720944229	0.35324
enhancers::chr10:105191600-105193200::NA::NA	1	0.9999981705754288	1	NA
enhancers::chr10:105193600-105194600::NA::NA	1	0.9999999343535632	1	NA
enhancers::chr10:105200600-105208400::NA::NA	0.794985923296534	0.9999999730231026	0.860785218554864	0.83682
enhancers::chr10:105369000-105383600::NA::NA	1	0.9959946655154719	1	NA
enhancers::chr10:105385800-105388000::NA::NA	0.396613126006064	0.03457109806304058	0.15436872143911	NA
enhancers::chr10:105549000-105555600::NA::NA	1	0.9958886335581723	1	NA
enhancers::chr10:105637400-105643400::NA::NA	0.582488397616754	0.9997342443399843	0.99247679444244	0.76627
enhancers::chr10:105661600-105663600::NA::NA	1	1.0	1	NA
enhancers::chr10:105701000-105703200::NA::NA	0.354801291326854	0.2219666119809488	0.23777907065666	0.81647
enhancers::chr10:105709200-105709800::NA::NA	0.363551453862986	0.13491872190855148	0.67633513874941	0.98957
enhancers::chr10:105717600-105718400::NA::NA	1	0.9998653094265012	1	NA
enhancers::chr10:105719000-105719800::NA::NA	0.196935741727274	0.06995690028746884	0.552111578969529	0.32772
enhancers::chr10:105809000-105815600::NA::NA	1	0.9994416331102708	1	NA
enhancers::chr10:105818800-105820000::NA::NA	1	0.9994416331102708	1	NA
enhancers::chr10:105849000-105851200::NA::NA	1	0.9992508339605648	0.921683371229175	0.78956
enhancers::chr10:105851400-105853200::NA::NA	0.377780019038743	0.9994416331102708	0.561359823471018	0.91333
enhancers::chr10:105858400-105860000::NA::NA	0.497823358018026	0.15088248508266133	0.656353193536761	0.06515
enhancers::chr10:105864400-105865000::NA::NA	0.718772496815702	0.06476531960412624	0.816612561994719	0.95322
enhancers::chr10:105968600-105969600::NA::NA	0.55593463261551	0.030598944677696506	0.802727880821659	0.99278
enhancers::chr10:106024000-106027600::NA::NA	0.00384463744385378	0.047985840705562985	0.0519628662786761	0.67445
enhancers::chr10:106195800-106196600::NA::NA	1	1.0	1	NA
enhancers::chr10:106205000-106208600::NA::NA	0.199220840485021	0.9914931993113418	0.180495173830442	0.32754
enhancers::chr10:106211400-106212800::NA::NA	1	0.9999373503801106	1	NA
enhancers::chr10:107409400-107410800::NA::NA	0.55117858871842	0.9933758049138844	0.979145102292759	0.72896
enhancers::chr10:107459400-107460800::NA::NA	0.706999196897744	0.9920834826239696	0.814231902011904	0.92069
enhancers::chr10:107461800-107462600::NA::NA	0.820596176049187	0.6745303420158729	0.185202742764591	0.44945
enhancers::chr10:107486400-107487000::NA::NA	0.928726361420245	0.9933758049138844	0.923853029020882	0.22699
enhancers::chr10:10770400-10771600::NA::NA	0.925406646222041	0.7119871309846527	0.948635661058944	0.53022
enhancers::chr10:10773800-10775200::NA::NA	0.000466217660263329	0.024691610117378505	0.00188474382302239	0.95039
enhancers::chr10:1086200-1087400::NA::NA	1	0.9999702913751778	1	NA
enhancers::chr10:108841200-108842400::NA::NA	0.601584391894021	0.20489038703733572	0.993144400761269	0.88691
enhancers::chr10:108850800-108852400::NA::NA	0.367855239270928	0.9920034282435646	0.360243041045442	0.42149
enhancers::chr10:10907600-10908400::NA::NA	0.136763829350081	0.6198511446838291	0.47284223261963	0.60033
enhancers::chr10:10973000-10973600::NA::NA	0.646568201479348	0.36273412569135166	0.962910173369837	0.72058
enhancers::chr10:11019600-11021200::NA::NA	0.784457020116535	0.9997777807327084	0.968831520095363	0.39453
enhancers::chr10:111626400-111627400::NA::NA	1	0.9991569110497666	1	NA
enhancers::chr10:111631800-111632600::NA::NA	1	0.9999820863951551	1	NA
enhancers::chr10:111640000-111642200::NA::NA	0.693570063799935	0.3009681188615348	0.864006690124043	0.13049
enhancers::chr10:111705200-111707600::NA::NA	0.0282095888149448	0.11245009768025052	0.142952008955219	0.75686
enhancers::chr10:111867000-111868000::NA::NA	1	0.9956800760370551	1	NA
enhancers::chr10:111878600-111879600::NA::NA	1	0.9997619977254188	1	NA
enhancers::chr10:1119200-1121000::NA::NA	0.627049629671826	0.1610405686338765	0.901842792975331	0.57687
enhancers::chr10:112019800-112023800::NA::NA	1	0.21113038456501962	0.151788502871178	0.94643
enhancers::chr10:112045800-112047400::NA::NA	1	0.9997740857928682	1	NA
enhancers::chr10:112059000-112060200::NA::NA	1	0.9999917070544095	1	NA
enhancers::chr10:112222400-112225200::NA::NA	1	0.9900421865692177	1	NA
enhancers::chr10:112241400-112242200::NA::NA	0.167682058509479	0.9997087080524211	0.434979981394132	0.43625
enhancers::chr10:112356800-112358000::NA::NA	1	0.9983604820654619	1	NA
enhancers::chr10:11248400-11259800::NA::NA	0.729836789622254	0.11644050704477321	0.959656935733982	0.19157
enhancers::chr10:11265000-11280200::NA::NA	1	0.9937070864949792	1	NA
enhancers::chr10:112862400-112863400::NA::NA	1	0.9980528585423665	1	NA
enhancers::chr10:11292000-11300600::NA::NA	0.638152401510091	0.9988908073230038	0.993430270620409	0.56604
enhancers::chr10:113041200-113041800::NA::NA	1	0.9997229833810475	1	NA
enhancers::chr10:113152000-113153400::NA::NA	0.615236729729954	0.9956991652539595	0.882825173624094	0.61974
enhancers::chr10:113233400-113234000::NA::NA	1	0.9999999661127073	1	NA
enhancers::chr10:1133800-1135800::NA::NA	0.913126158631325	0.996909713799532	0.982969447894947	0.77881
enhancers::chr10:11358200-11362600::NA::NA	0.0652989845802592	0.02719259610417321	0.175445594610503	0.7951
enhancers::chr10:11363600-11365200::NA::NA	1	0.9999198276549619	1	NA
enhancers::chr10:11366800-11369200::NA::NA	0.752168582835056	0.14627195799079892	0.880246688657262	0.94992
enhancers::chr10:113839600-113840600::NA::NA	1	0.9966402215003363	1	NA
enhancers::chr10:113936200-113937600::NA::NA	0.32947089473877	0.16004897111315677	0.143153064397507	0.28797
enhancers::chr10:113982800-113983800::NA::NA	1	0.999406961389784	1	NA
enhancers::chr10:114020800-114023000::NA::NA	0.0746898167829236	0.11306267999019431	0.336071969290459	0.98132
enhancers::chr10:114025000-114025800::NA::NA	0.082855969174114	0.028451696252958462	0.358373631092595	0.96331
enhancers::chr10:114161200-114165200::NA::NA	1	0.9999999469550025	1	NA
enhancers::chr10:114167200-114169200::NA::NA	0.0543978631855573	0.01764471313778268	0.279459942403229	0.4774
enhancers::chr10:114276600-114279400::NA::NA	1	0.9949174998187438	1	NA
enhancers::chr10:114322600-114323600::NA::NA	1	0.9984130404931038	1	NA
enhancers::chr10:114383200-114383800::NA::NA	1	0.9999375122738519	1	NA
enhancers::chr10:1145600-1147200::NA::NA	1	0.9969081386976576	1	NA
enhancers::chr10:114679400-114680600::NA::NA	1	0.9991862642765997	1	NA
enhancers::chr10:114693600-114694600::NA::NA	1	0.9991862642765997	1	NA
enhancers::chr10:114698200-114699200::NA::NA	1	0.9999982162011599	1	NA
enhancers::chr10:114919800-114921400::NA::NA	0.0165035813348273	0.4495731186221433	0.106423834055843	0.47864
enhancers::chr10:114999400-115002400::NA::NA	1	0.9999801939637629	1	NA
enhancers::chr10:1153000-1153800::NA::NA	1	0.9999811054722461	1	NA
enhancers::chr10:115625600-115626200::NA::NA	1	0.9999374958148644	1	NA
enhancers::chr10:115653000-115655600::NA::NA	0.878672036206357	0.9938041044725595	0.936411221362739	0.10664
enhancers::chr10:115704800-115706000::NA::NA	0.439028613889009	0.9999998732835587	0.742900309564207	0.07603
enhancers::chr10:115842000-115843000::NA::NA	1	0.9997910443256376	1	NA
enhancers::chr10:116330800-116333600::NA::NA	1	0.996694378294716	1	NA
enhancers::chr10:116343800-116344800::NA::NA	0.146886570524922	0.9998173131560261	0.447634936344328	0.30422
enhancers::chr10:116363200-116367200::NA::NA	1	0.996694378294716	1	NA
enhancers::chr10:116480600-116484800::NA::NA	0.648510587164084	0.9999223086174959	0.982487863417203	0.73552
enhancers::chr10:116486200-116486800::NA::NA	0.460487089536732	0.9999223086174959	0.761639337291001	0.091
enhancers::chr10:116488800-116489800::NA::NA	0.84945224435862	0.9999223086174959	0.962033568503463	0.49396
enhancers::chr10:116507000-116509800::NA::NA	1	0.9999999999999929	1	NA
enhancers::chr10:116548200-116549200::NA::NA	0.492662487115015	0.9913936089557088	0.783988564413737	0.03584
enhancers::chr10:116554400-116555200::NA::NA	1	0.9887286829728255	1	NA
enhancers::chr10:116559400-116562400::NA::NA	0.212956480271388	0.044488236537378274	0.304001092278164	0.13103
enhancers::chr10:116566200-116567200::NA::NA	0.611393447036351	0.9887286829728255	0.847477669254988	0.91666
enhancers::chr10:116570400-116572200::NA::NA	0.587618464350741	0.9887286829728255	0.837497605383776	0.48407
enhancers::chr10:116664600-116666600::NA::NA	1	0.9961315730782284	1	NA
enhancers::chr10:1166800-1168600::NA::NA	1	0.9999811054722461	1	NA
enhancers::chr10:116693000-116693800::NA::NA	1	0.9995749579042581	0.62822843133552	0.31771
enhancers::chr10:116702400-116703600::NA::NA	1	0.9989136950316118	1	NA
enhancers::chr10:11673400-11674800::NA::NA	0.602234426297377	0.9999813689772676	0.815384207169776	0.62354
enhancers::chr10:116789600-116790200::NA::NA	1	0.9999888940204938	1	NA
enhancers::chr10:117641200-117642200::NA::NA	1	0.9999999999963627	1	NA
enhancers::chr10:117716000-117716800::NA::NA	1	0.9999306710832242	1	NA
enhancers::chr10:117975200-117976200::NA::NA	0.967160949921071	0.9999999601930526	0.955329238507309	0.28002
enhancers::chr10:118177200-118181000::NA::NA	0.751885371057645	0.6977931345253715	0.771421425693089	0.91684
enhancers::chr10:118190000-118191800::NA::NA	0.639879850856568	0.9916485953000267	0.969198144928794	0.65368
enhancers::chr10:118194200-118194800::NA::NA	0.82191301120417	0.2521689675310555	0.94220874118731	0.77135
enhancers::chr10:118195600-118197600::NA::NA	0.73110982100876	0.9916485953000267	0.951707212563696	0.84915
enhancers::chr10:118200400-118201200::NA::NA	0.888074060089726	0.9999999999997946	0.891085174492838	0.83411
enhancers::chr10:118301600-118302200::NA::NA	0.708188643318332	0.4031112001108297	0.7608658776238	0.2144
enhancers::chr10:118314800-118315800::NA::NA	0.785309060437314	0.19334216530258203	0.833331461246963	0.67367
enhancers::chr10:118708000-118708600::NA::NA	1	0.9999999999999999	1	NA
enhancers::chr10:118722200-118724000::NA::NA	1	0.9951012491871911	1	NA
enhancers::chr10:118749000-118750200::NA::NA	1	0.9951012491871911	1	NA
enhancers::chr10:118807400-118808600::NA::NA	1	0.9999999908138922	1	NA
enhancers::chr10:11921800-11929600::NA::NA	0.522342701474648	0.9994049237534931	0.894573373098645	0.76262
enhancers::chr10:119309400-119310200::NA::NA	0.543869163282324	0.8173689392862045	0.990934172695951	0.06489
enhancers::chr10:11972600-11973200::NA::NA	0.202652668994831	0.9958554338857012	0.476431604575738	0.06126
enhancers::chr10:119786600-119788600::NA::NA	1	0.9999973954769728	1	NA
enhancers::chr10:119789800-119792000::NA::NA	1	0.9999691780045257	1	NA
enhancers::chr10:119821800-119822800::NA::NA	0.933817512617136	0.9996191153923557	0.926681803936252	0.736
enhancers::chr10:120005400-120006800::NA::NA	0.949885317669758	0.43175129544813046	0.911170219941859	0.72625
enhancers::chr10:120470000-120470600::NA::NA	1	0.9984592799050531	1	NA
enhancers::chr10:120610400-120611600::NA::NA	0.723853654279298	0.999999792584715	0.949483668812727	0.48632
enhancers::chr10:120871400-120876400::NA::NA	1	0.998698796408877	1	NA
enhancers::chr10:120896600-120897800::NA::NA	1	0.9999882840644758	1	NA
enhancers::chr10:120904000-120905200::NA::NA	1	0.9966381191650863	1	NA
enhancers::chr10:120918800-120921000::NA::NA	0.469335150868637	0.048836635594286214	0.841229189212337	0.9767
enhancers::chr10:120931800-120932400::NA::NA	1	1.0	1	NA
enhancers::chr10:120933200-120934000::NA::NA	1	0.9907347724952232	1	NA
enhancers::chr10:12098600-12099200::NA::NA	0.0389092323352256	0.992533726486904	0.134431644146022	0.69797
enhancers::chr10:121084200-121086200::NA::NA	1	0.9989710821283698	1	NA
enhancers::chr10:121334600-121336200::NA::NA	1	0.9998332637225495	1	NA
enhancers::chr10:121340800-121342000::NA::NA	1	0.9977985766699389	1	NA
enhancers::chr10:121398000-121399200::NA::NA	0.740896550132479	0.04998811925783786	0.20379186178199	NA
enhancers::chr10:121401800-121403400::NA::NA	0.0859212192232326	0.06307598359084589	0.273847039428	0.21777
enhancers::chr10:121428400-121442200::NA::NA	0.603272874282359	0.9999995999851596	0.704513388610672	0.19741
enhancers::chr10:121580400-121581400::NA::NA	0.334110104083213	0.9936304807432655	0.706591808499005	0.57532
enhancers::chr10:121593400-121594200::NA::NA	1	0.997363611243747	1	NA
enhancers::chr10:121615600-121616800::NA::NA	1	0.9999999876746588	1	NA
enhancers::chr10:121690000-121690800::NA::NA	0.354735823559109	0.9972706293859721	0.672863838920233	0.49714
enhancers::chr10:121691000-121693400::NA::NA	1	0.9999614282887963	1	NA
enhancers::chr10:121798200-121799000::NA::NA	1	0.9999999999545682	1	NA
enhancers::chr10:12196600-12197800::NA::NA	0.417759363473545	0.06133383839353165	0.713453278435464	0.68832
enhancers::chr10:122146600-122147400::NA::NA	1	0.9996741029856465	1	NA
enhancers::chr10:122155400-122156200::NA::NA	1	1.0	1	NA
enhancers::chr10:122181800-122183800::NA::NA	0.675882866370592	0.9996741029856465	0.994375204626837	0.68971
enhancers::chr10:122264200-122265000::NA::NA	1	0.9999866509442946	1	NA
enhancers::chr10:122444200-122445200::NA::NA	0.298642893186792	0.9952886100908164	0.490824301083973	0.78504
enhancers::chr10:12250200-12251000::NA::NA	0.531053832922363	0.004592967289042782	0.249957506418975	0.69027
enhancers::chr10:122600800-122601600::NA::NA	0.593819660283174	0.9957279385772126	0.820366282539442	0.76279
enhancers::chr10:122656400-122657200::NA::NA	1	0.999999208111273	1	NA
enhancers::chr10:12265800-12267200::NA::NA	1	0.9963461104830539	0.883015014201459	0.49134
enhancers::chr10:12277400-12278200::NA::NA	1	0.9963461104830539	1	NA
enhancers::chr10:122822800-122823600::NA::NA	1	0.9955367400054262	1	NA
enhancers::chr10:123218800-123220000::NA::NA	1	0.9999988707469207	1	NA
enhancers::chr10:123255000-123256200::NA::NA	0.673924821586182	0.9986332696071518	0.822199392332364	0.55834
enhancers::chr10:123277800-123279800::NA::NA	1	0.999501871393398	1	NA
enhancers::chr10:123315800-123318800::NA::NA	1	0.9999196820256542	1	NA
enhancers::chr10:123414600-123415200::NA::NA	1	0.9999985882861805	1	NA
enhancers::chr10:123563800-123564600::NA::NA	1	0.9994663364988294	1	NA
enhancers::chr10:12362800-12365400::NA::NA	1	0.9999865837755592	1	NA
enhancers::chr10:123631600-123633200::NA::NA	1	0.9999995708169609	1	NA
enhancers::chr10:123972800-123973800::NA::NA	0.301253519169623	0.1985894703342434	0.605187743675084	0.2659
enhancers::chr10:123980000-123981400::NA::NA	1	0.9984903718803966	1	NA
enhancers::chr10:124005600-124007200::NA::NA	0.957771575783699	0.9999992804872223	0.924059787899698	0.48652
enhancers::chr10:124217200-124220800::NA::NA	0.190111512786737	1.0	0.54955150220569	0.64743
enhancers::chr10:124267200-124270400::NA::NA	0.617634023210546	0.15000173013664517	0.978569708681006	0.18677
enhancers::chr10:124300000-124304400::NA::NA	1	0.9985304010503901	1	NA
enhancers::chr10:124346800-124347800::NA::NA	0.751216695287449	0.9997299692086622	0.514452257649708	0.04893
enhancers::chr10:124396400-124397200::NA::NA	0.952991772189042	0.9999500480367767	0.62814584665601	0.47581
enhancers::chr10:124699600-124700400::NA::NA	1	0.9886389977298827	1	NA
enhancers::chr10:124756600-124757600::NA::NA	1	0.9999998508468043	1	NA
enhancers::chr10:124802800-124804000::NA::NA	0.505135633424265	0.15917905521578138	0.140508864130872	0.70834
enhancers::chr10:124903200-124907200::NA::NA	1	0.9999999999667089	1	NA
enhancers::chr10:124918400-124922000::NA::NA	1	0.9908097526077972	1	NA
enhancers::chr10:124972200-124973000::NA::NA	1	0.9999999999667089	1	NA
enhancers::chr10:124989600-124990400::NA::NA	0.494257792467698	0.998951851994305	0.779629114304168	0.39974
enhancers::chr10:125060600-125061600::NA::NA	1	0.9991706845260762	1	NA
enhancers::chr10:125138400-125139000::NA::NA	1	0.9999924944965393	1	NA
enhancers::chr10:125256600-125257400::NA::NA	1	0.999999634777723	1	NA
enhancers::chr10:125296200-125297200::NA::NA	0.00604796872652051	0.06116480789937757	0.0440948483176908	0.94031
enhancers::chr10:125398600-125400200::NA::NA	0.551930992467551	0.9951616035841204	0.980064440921881	0.33517
enhancers::chr10:125486200-125487200::NA::NA	0.701262456657932	0.9986924952358254	0.958671242999813	0.1365
enhancers::chr10:125956400-125957000::NA::NA	1	0.9999999999999999	1	NA
enhancers::chr10:125982800-125985400::NA::NA	0.707959939978297	0.03139374315216031	0.960939007535724	0.96722
enhancers::chr10:126096000-126098000::NA::NA	0.948093628174846	0.9981201595185513	0.943281194484254	0.95157
enhancers::chr10:126246200-126250200::NA::NA	1	0.9988948917377911	1	NA
enhancers::chr10:126361800-126368000::NA::NA	1	0.9997252166176909	1	NA
enhancers::chr10:126385000-126389400::NA::NA	0.350775333738354	0.9999590036598125	0.657988203088465	0.63798
enhancers::chr10:126444800-126447400::NA::NA	1	1.0	1	NA
enhancers::chr10:126664600-126666400::NA::NA	1	0.9975450698834007	1	NA
enhancers::chr10:126681000-126684400::NA::NA	1	0.9999999999999999	1	NA
enhancers::chr10:126889400-126890800::NA::NA	0.85334551507367	0.9999999894967961	0.568562771110878	0.44692
enhancers::chr10:127428400-127429400::NA::NA	0.857668614822021	0.14360808759112714	0.245199779254262	0.3688
enhancers::chr10:127446000-127446800::NA::NA	1	0.9999899040864828	1	NA
enhancers::chr10:127481000-127481600::NA::NA	0.998794101370126	0.9948516871138375	0.951517603130785	0.78099
enhancers::chr10:127491000-127492400::NA::NA	1	0.9948516871138375	1	NA
enhancers::chr10:127517400-127518400::NA::NA	1	0.9997713040011659	1	NA
enhancers::chr10:127529400-127531200::NA::NA	1	0.9997782190923181	1	NA
enhancers::chr10:127532200-127534400::NA::NA	1	0.9997782190923181	1	NA
enhancers::chr10:127661400-127662200::NA::NA	0.587298854198233	0.25267304231723375	0.978164962013884	0.65044
enhancers::chr10:127690000-127691200::NA::NA	1	0.99976479039372	1	NA
enhancers::chr10:128282400-128284400::NA::NA	0.605329095912627	0.17017431864855564	0.992935757904258	0.35523
enhancers::chr10:128317800-128323000::NA::NA	1	0.9999132953249366	1	NA
enhancers::chr10:128334800-128336600::NA::NA	1	0.9999998360648914	1	NA
enhancers::chr10:128339400-128341400::NA::NA	0.948639946912152	0.9999999993013611	0.891158670985525	0.84538
enhancers::chr10:128346400-128354800::NA::NA	0.691479173264004	0.9960105273726351	0.931621781363433	0.98574
enhancers::chr10:128375000-128376400::NA::NA	0.656643304993518	0.581660834578496	0.80952244076398	0.76234
enhancers::chr10:128403000-128403800::NA::NA	1	0.9959425259411637	1	NA
enhancers::chr10:128466000-128467000::NA::NA	0.689204259936764	0.99944188166789	0.830176719135694	0.28068
enhancers::chr10:128555800-128556800::NA::NA	0.00621036310841278	0.30138459177918264	0.0475459093964439	0.23161
enhancers::chr10:128561000-128562000::NA::NA	0.740394064689942	0.999997575185337	0.854380423284435	0.97033
enhancers::chr10:128612400-128614800::NA::NA	0.938090580103329	0.2908582677814539	0.144858354050148	0.45118
enhancers::chr10:128831600-128832400::NA::NA	1	0.9926607153998847	1	NA
enhancers::chr10:129156400-129157200::NA::NA	1	0.9999989015092573	1	NA
enhancers::chr10:129173000-129173800::NA::NA	1	0.9991745527147373	1	NA
enhancers::chr10:129206200-129207000::NA::NA	0.63464242246261	0.20042639785865204	0.172513744668417	0.21129
enhancers::chr10:12983600-12984600::NA::NA	0.854482960956596	0.9999976203752826	0.962830876628042	0.84473
enhancers::chr10:131350400-131351000::NA::NA	0.986264547803491	0.15421771278011173	0.648809387214967	0.67331
enhancers::chr10:131878200-131879000::NA::NA	0.72334143257176	0.9999988846218177	0.98028203075805	0.30661
enhancers::chr10:131965400-131967200::NA::NA	0.835307309439872	0.9981281368754401	0.932548094123677	0.77276
enhancers::chr10:131967600-131970000::NA::NA	1	0.9998889803904557	1	NA
enhancers::chr10:13215000-13216000::NA::NA	0.423665506742168	0.03746707847916721	0.78775643239115	0.78425
enhancers::chr10:13227000-13228000::NA::NA	1	0.9994811097556742	1	NA
enhancers::chr10:13231800-13232600::NA::NA	1	0.9999002372755507	0.9608769607871	0.10122
enhancers::chr10:133078800-133079400::NA::NA	1	0.9999999993182822	0.98044085807484	0.52345
enhancers::chr10:133275800-133276800::NA::NA	1	0.9949142540329162	1	NA
enhancers::chr10:13330000-13330600::NA::NA	0.586072876575581	0.9999225718982768	0.810415550981958	0.85688
enhancers::chr10:133750400-133751600::NA::NA	1	0.9999998204013563	1	NA
enhancers::chr10:133758000-133764800::NA::NA	0.533247905117581	0.03692596963106577	0.77501642789843	0.06766
enhancers::chr10:133777800-133779000::NA::NA	0.221393892408906	0.002494445177363989	0.0797971220125203	0.73003
enhancers::chr10:13445600-13447000::NA::NA	0.853697700117556	0.07667267841087913	0.231413244880743	NA
enhancers::chr10:134472800-134473600::NA::NA	1	1.0	1	NA
